driverId,week,hours-logged,miles-logged
109,29,51,1700
28,10,59,3500
77,4,80,3500
49,27,67,2100
11,47,79,1600
95,8,53,1900
100,52,73,300
94,21,72,3600
98,48,52,2100
88,28,58,2600
88,10,51,1100
61,47,74,2500
98,5,77,1300
43,7,73,3700
44,20,75,2300
42,25,75,2100
33,47,54,3900
92,28,79,2900
75,11,50,2100
105,18,50,2900
18,34,64,1500
33,38,58,3200
32,4,52,2500
107,23,67,3500
63,16,51,3700
27,14,72,3700
79,7,79,2600
22,23,79,2300
95,23,57,3000
27,21,53,3200
62,33,62,1200
64,30,65,2600
37,32,72,2300
96,51,80,3400
36,30,63,1400
79,22,76,100
83,3,79,1300
18,10,56,2800
49,46,65,2700
57,12,73,700
16,39,56,3300
62,40,50,600
86,38,71,3800
70,25,77,3100
29,3,66,1500
43,52,65,1200
102,31,53,1000
35,38,79,2600
65,37,56,2400
60,40,80,0
17,47,60,400
75,24,58,3100
32,41,55,3200
21,35,74,4000
86,8,67,2000
104,49,53,2900
51,22,64,4000
70,36,78,2100
98,4,64,800
18,23,67,3000
101,22,77,500
79,3,78,2400
61,45,65,900
100,21,51,3800
46,52,54,800
102,51,57,3600
91,32,64,800
20,37,71,300
53,42,64,2100
13,32,60,3300
68,35,71,3200
85,30,69,600
83,28,70,2400
30,41,76,1600
26,1,58,2500
84,18,52,2800
91,27,64,0
29,7,65,2700
87,26,65,3900
74,15,65,400
38,39,53,3700
41,5,77,3700
91,49,67,500
109,23,60,3900
26,4,73,1200
99,4,62,2500
47,5,72,1200
65,52,68,3600
20,3,68,1100
66,14,62,500
52,50,60,400
80,42,52,2500
65,27,60,1500
15,23,52,4000
65,44,55,600
106,8,53,3200
61,32,74,3100
81,10,73,2400
95,48,75,1900
24,39,55,1000
19,7,62,2700
46,10,57,700
54,27,63,400
91,9,52,200
59,44,60,3600
49,44,68,1500
89,6,66,1800
24,21,73,1600
17,22,57,1300
78,18,58,1100
29,1,78,4000
10,50,53,3500
15,36,51,1500
85,47,64,3500
67,39,71,1700
54,49,50,2200
109,15,52,0
94,16,67,1500
64,45,67,0
96,33,55,3100
25,52,67,2500
91,27,52,2300
76,21,69,100
103,27,57,2200
17,5,51,2000
50,11,52,3800
80,24,66,2000
98,40,80,2500
108,39,68,3800
46,12,72,300
62,35,71,0
83,19,75,3000
45,26,64,800
103,9,58,2300
97,33,54,200
89,6,52,2200
11,32,65,2400
104,13,77,800
81,35,60,3200
66,12,70,3900
88,37,60,3300
101,11,59,1300
37,27,52,2400
91,47,51,500
57,41,78,300
65,10,69,2400
85,46,53,2900
85,17,57,3300
107,43,78,2800
59,35,59,500
33,38,67,200
40,35,72,1000
27,19,63,2700
17,45,68,3300
58,16,67,300
35,33,78,1300
36,42,57,200
19,13,56,3400
53,23,79,2100
33,39,73,400
13,41,65,2200
40,48,70,1300
29,19,75,2100
68,32,50,2100
53,32,54,1900
93,45,74,2300
26,34,54,500
17,31,63,3700
53,46,54,1900
90,28,61,1900
83,3,57,3800
103,24,76,2200
65,37,71,0
102,4,56,3400
14,50,77,2100
30,18,52,1300
50,17,65,1900
14,27,77,2200
34,46,67,1400
63,47,60,700
83,20,71,1400
63,6,51,1700
53,38,71,1100
29,2,59,0
22,14,73,400
105,1,75,3800
14,48,74,4000
70,8,67,2800
66,52,70,3100
77,43,72,1000
51,19,74,3600
28,5,71,1400
50,44,72,1300
22,37,55,2500
84,12,50,1900
71,17,57,1300
109,27,72,1000
60,29,55,2700
23,20,52,2900
33,39,55,800
77,41,70,1800
41,7,80,3100
64,9,63,800
23,27,59,2000
105,2,63,600
44,22,69,3400
12,1,60,1400
48,38,74,3100
60,36,59,2700
21,42,52,3100
95,32,75,1800
65,40,66,0
98,25,53,3700
83,28,78,1300
68,18,61,2500
58,41,77,700
88,34,80,2000
21,37,72,1000
18,35,72,1300
107,42,51,1100
56,20,61,400
94,26,70,200
107,48,77,3400
43,34,74,2300
50,2,52,1100
24,30,54,400
46,10,64,600
64,31,61,400
68,50,66,2100
88,44,80,300
83,8,53,1000
99,21,68,1500
12,17,79,1200
66,29,71,3700
20,50,74,400
94,37,54,1000
17,34,73,800
24,25,55,200
65,24,57,2300
61,46,59,2500
27,36,61,900
68,3,58,2300
81,27,71,2800
80,38,67,3100
79,22,75,600
54,38,57,3600
73,32,72,2100
26,2,54,2800
30,13,77,1500
59,2,52,700
107,43,73,1800
45,27,80,3900
41,50,62,3400
92,52,65,2600
27,19,64,1900
108,13,74,2600
70,15,56,1200
73,49,52,1400
24,9,77,700
40,24,67,0
17,48,54,3400
76,28,58,0
61,15,59,3800
103,20,68,900
57,10,72,1900
79,6,74,1400
26,18,62,1200
90,41,55,2900
96,20,65,900
36,23,74,900
93,39,79,1400
97,45,58,3900
35,34,59,2900
38,3,80,1600
57,34,80,1000
31,26,68,2700
18,10,70,1200
48,43,62,3900
96,32,56,700
89,27,70,2700
24,19,76,3100
89,14,60,100
12,30,61,2200
75,6,60,2300
71,2,54,2800
86,31,79,2800
95,44,61,400
72,52,66,3200
13,8,55,3500
20,22,59,2900
81,33,65,600
56,46,77,3200
100,8,72,3900
12,28,61,2000
32,47,52,800
39,9,52,3900
32,26,74,100
39,42,63,3000
29,1,60,700
86,19,66,3400
46,30,58,2300
12,36,65,1900
95,11,74,1000
94,26,51,1500
53,26,61,1500
24,22,76,2200
62,42,73,0
50,19,64,800
101,10,61,3300
108,25,71,300
79,32,69,3500
11,26,73,400
52,13,58,1100
24,38,57,1100
16,9,73,3000
85,30,67,2600
101,24,71,2200
60,11,70,800
64,14,76,100
101,7,62,2700
57,37,76,2900
98,49,65,2100
71,52,64,700
35,31,64,700
43,30,75,1000
46,21,77,1600
31,1,64,100
97,49,78,2500
78,42,78,3400
29,28,66,2100
65,35,69,2300
106,41,59,700
84,47,69,3600
79,17,59,2000
76,38,55,900
78,22,70,1100
36,46,56,2600
15,31,52,2600
47,49,74,1100
101,50,72,4000
101,24,51,2500
101,17,72,1900
68,21,72,2400
34,9,76,3900
70,23,52,200
102,51,52,2700
22,24,76,2300
55,18,58,1900
75,10,55,1800
108,42,51,600
59,36,73,2400
80,6,57,900
89,46,61,3500
84,12,73,0
33,34,74,2600
56,26,71,2400
61,13,66,800
86,11,71,1100
39,20,55,2300
104,23,55,2100
55,10,54,2500
65,30,66,1700
99,14,77,1000
82,22,58,3900
39,21,61,2000
13,5,80,1700
13,16,57,600
40,27,78,800
14,26,70,3500
46,13,54,300
19,50,52,1700
79,3,80,4000
97,44,62,2000
11,12,56,2600
53,11,62,2200
61,33,56,1300
84,1,67,1900
94,19,57,2600
65,5,65,2200
42,5,64,3300
77,29,80,400
69,20,55,3700
26,43,64,600
91,39,57,300
72,24,55,3600
36,30,73,1400
95,36,64,400
70,39,72,800
97,9,50,1900
54,20,74,2700
30,46,56,3000
89,16,62,800
51,13,50,200
64,41,68,100
105,50,80,3900
19,38,78,3900
77,44,61,300
80,47,54,1200
29,27,63,3700
77,49,50,2200
75,8,52,3300
104,1,59,1900
100,6,74,100
39,31,68,2600
78,45,68,2100
106,9,73,2200
21,15,51,3200
34,18,76,700
77,38,70,1700
63,35,63,0
27,48,79,3200
28,45,71,600
96,12,66,3800
90,51,76,2700
25,44,57,3700
49,29,60,2100
63,24,65,900
67,43,62,1100
14,20,57,500
11,13,53,1800
10,26,60,3800
108,40,53,3200
84,52,68,2300
18,28,75,2100
69,32,80,3500
81,10,71,800
58,13,69,1700
98,11,54,1200
16,5,50,200
44,43,79,2700
69,27,60,3300
11,40,58,0
98,42,53,2800
32,37,77,1800
74,19,50,1200
68,43,62,600
75,21,53,1200
42,37,74,3200
55,35,71,3600
85,48,77,3100
78,47,76,3900
76,40,68,1400
96,47,78,3200
20,46,72,2000
23,52,61,500
83,39,57,4000
11,11,73,0
86,20,56,1100
72,14,50,2400
18,52,59,300
88,35,73,500
51,47,70,2800
65,36,72,1500
67,5,73,300
87,23,70,600
29,44,76,2400
78,25,78,1200
24,6,63,900
105,21,65,800
100,49,65,1500
78,23,63,1800
54,40,51,800
31,26,80,1100
35,1,68,300
45,38,56,600
90,52,79,1100
102,49,67,1800
17,44,64,1800
20,20,64,3300
12,33,68,1700
79,2,56,2900
109,39,56,2700
62,1,50,3100
56,48,80,700
66,6,52,500
37,49,70,1400
67,28,56,2800
100,26,79,2100
57,30,78,4000
66,32,58,2700
107,21,61,3600
102,19,80,3700
24,12,72,3600
60,27,70,3700
72,42,55,2300
89,48,53,3000
21,19,52,2100
35,3,79,2000
75,32,63,3400
62,45,58,0
31,25,60,800
17,18,71,100
19,35,58,1700
59,12,51,3400
63,27,54,200
41,9,63,1800
92,35,70,1900
11,2,77,2000
21,15,54,800
94,30,71,1900
74,23,72,0
28,52,65,3100
94,50,72,1000
108,47,52,3600
28,3,55,2800
108,2,65,3000
96,9,70,200
62,7,69,3800
94,19,79,3800
98,47,56,3600
80,2,61,900
100,46,76,300
81,35,58,3800
68,52,75,1500
93,13,72,3700
34,28,62,3900
96,49,75,800
21,14,71,1700
91,45,74,400
86,16,70,1600
91,15,63,3900
21,33,77,300
48,15,76,1100
54,15,64,1600
52,33,50,2700
109,46,73,3900
73,20,63,300
43,20,54,700
13,1,65,4000
86,36,59,0
97,5,56,3900
108,28,62,2300
98,45,62,3800
50,50,56,3000
41,48,51,3200
78,23,66,2500
96,47,57,1800
98,21,63,3400
101,49,80,900
71,44,51,3400
54,30,56,3100
22,25,73,600
56,10,75,3700
50,38,74,300
33,35,80,3200
20,45,75,2300
89,7,63,2300
73,52,51,2300
46,34,50,1800
40,12,70,2900
41,16,78,2800
79,50,55,2000
72,2,61,1600
66,44,62,4000
64,51,65,0
10,25,60,0
75,4,53,800
24,21,59,2700
78,47,52,3600
55,28,52,700
97,37,68,2900
96,8,72,3600
29,28,50,1500
18,28,57,1600
81,39,62,3800
75,32,72,600
22,16,56,1000
12,42,75,3200
86,19,52,3300
107,32,62,2900
83,4,60,2000
56,19,58,4000
20,16,73,1400
91,48,70,3400
69,7,71,400
46,30,71,3700
87,28,69,300
91,52,63,2400
95,45,79,3600
105,44,70,3700
77,8,76,700
39,14,72,1900
33,37,71,2300
71,26,75,3000
105,23,54,1800
106,33,70,2100
67,44,73,2400
74,24,71,400
32,40,50,2600
97,23,67,2500
21,39,64,100
67,23,64,900
64,37,71,4000
59,20,61,3300
54,8,61,3200
68,41,77,1700
69,47,67,300
67,32,51,100
39,19,53,2900
28,52,58,3300
31,1,74,2400
53,29,59,600
55,27,54,3000
101,23,60,2000
12,29,50,2500
101,31,55,3300
14,48,64,3200
27,25,65,3300
41,28,80,1000
70,5,65,0
26,17,56,300
101,13,66,1200
32,23,72,1300
23,28,54,3100
101,42,52,2600
64,47,68,600
99,38,80,2500
11,5,53,2400
106,45,58,2100
20,8,60,1500
77,8,71,900
51,12,60,100
40,44,69,2700
12,34,80,3100
75,12,60,1800
20,38,66,200
105,1,64,3000
